user_id,full_name,job_title,company_name,email_address,phone_number,address,city,country,birth_date,registration_date,last_login_date,account_status,annual_revenue
1003,David Martinez,COO,Dunlap LLC,burtontimothy@example.net,001-951-630-6109x2216,"1473 Bradley Gardens
New Davidport, IA 11902",LONDON, Egypt,1964-06-04,2023-07-28,11/18/2025, Active,341718.05
1004,Lisa Patterson,HR Manager,Coleman PLC,raymond02@example.org,461.665.5806,"2672 Emily Lodge Suite 027
Danieltown, FM 47194",DUBAI,Egypt ,1999-11-23,2025-01-10,2025-04-01,ACTIVE,208385.34
1005,Cheyenne Vaughn,Project Manager,Bruce Ltd.,cpierce@example.com,001-305-871-1218,"35393 Alvin Way
Josephport, VA 76884", Berlin,Netherlands ,1989-12-20,2025-01-14,2025-07-05,Active,534323.28
1006,Spencer Bruce,Operations Manager,Donaldson Inc.,drivera@example.com,001-643-421-8302,"8551 Douglas Bypass Suite 115
Amyton, WI 41927",Stockholm,Egypt ,1960-06-14,2024-05-17,2025-09-15,active,431679.96
1007,Chad Warner,Financial Analyst,Lawson Solutions,justinhampton@example.net,636.533.0575,"98416 Hall Mission
Lake Deborahville, WY 61111", Paris , Egypt,1956-02-24,2025-01-08,2025-11-27,Active ,"$613,315.80"
1008,Kenneth Zimmerman,IT Specialist,Levy Solutions,scott12@example.com,001-892-383-3971x785,"0591 Crane Freeway Apt. 010
Jennifershire, CO 50101", Dubai ,Egypt ,1985-05-07,2025-04-26,2025-12-18,Inactive,511253.21
1009,Matthew Chavez,Data Scientist,Kelley Inc.,jenniferjones@example.net,,"2593 Mcdonald Shore Suite 650
Philiptown, NJ 71015",cairo,Canada ,1998-10-13,2025-06-25,2025-08-02, Active,683298.37
1010,Crystal Parker,Research Scientist,Flores Ltd.,denisegriffith@example.com,892-260-2611,"360 Brittany Vista
Port Angelamouth, AR 06922",London , France ,1998-05-16,2025-06-07,2025-06-23, Suspended,225333.17
1011,Cassandra Hoover,Research Scientist,Vang Systems,qvaughn@example.org,805.487.7770x14972,"95696 Hamilton Overpass
Harrismouth, PA 47951",CAPE TOWN, Sweden,02/10/1974,2024-08-28,2025-03-31,INACTIVE,824206.06
1012,Chad Hall,CTO,Yates Holdings,mooneylisa@example.org,6514356397,"5167 Suarez Stravenue
Fowlerborough, MN 71455",são paulo,France,1961-07-15,01/17/2023,2024-08-12,Inactive ,376366.89
1013,Eric Kane,Product Manager,Anderson PLC,burnstyler@example.net,547.579.3599x584,"25201 Bryan Light Suite 691
South Lisa, DE 76172",Dublin ,Netherlands ,1959-12-27,2025-06-24,2025-12-20, Inactive,"1,400,980.09"
1014,Keith Smith,Project Manager,Fisher Systems,jasonallen@example.org,813.487.8305,"3355 Rodney Extension Apt. 294
Kinghaven, DE 15408",Cairo,South Africa,1964-10-02,2024-11-16,2025-06-04,Active ,202312.44
1015,Joshua Garrett,Operations Manager,Moore Systems, KELLYRICHARDSON@EXAMPLE.COM ,992.822.9317,"94750 Nguyen Orchard
Hardyshire, CO 60621",SYDNEY,United States ,1970-05-11,2024-10-01,25 Jun 2025,Active,1104799.76
1016,Zachary Gay,HR Manager,Jones Consulting,elizabethlewis@example.net,435-238-1157x50927,"369 Hayes Knoll
Lopezview, ID 26645",Singapore, Egypt ,"Nov 18, 1983",2024-06-13,2025-02-16,active,376448.88
1017,Lindsay Phillips,Product Manager,Russell Holdings,ywu@example.com,5886550694,"10427 Green Fields
Joshuashire, FL 15539",berlin,United Kingdom,2000-09-29,2024-06-15,2025-11-17,Inactive ,"207,732.69 USD"
1018,Adam Peterson,Data Scientist,Smith Technologies,wagnernatalie@example.net,(399)313-2935x75384,"34756 Dawn Ways Suite 426
West Marilyn, MA 42881",dubai,Norway ,1969-07-14,2024-09-02,23/06/2025,suspended,"$233,580.00"
1019,Emily Scott,Financial Analyst,Hays Consulting,barrsuzanne@example.org,646-592-2394x07173,"95470 Robert Underpass Apt. 981
South Belindastad, CT 51774",COPENHAGEN,Sweden,1964-12-05,2025-12-28,2025-12-31,ACTIVE,261910.18
1020,Jason Oliver,Research Scientist,Anderson Consulting,cynthia12@example.org,(224)717-5616,"541 Jeffery Flat
Myerstown, DC 68381",cairo,Spain,1972-04-24,"Oct 14, 2023",15-10-2025,Active ,441051.16
1021,Martha Romero,Software Engineer,Bentley PLC,murphyryan@example.com,+1-217-791-5782,"221 Dawn Cove Suite 299
Williamport, DE 37757", Paris,singapore,17 Dec 1955,"Jan 09, 2025",2025-08-30, Inactive ,472590.64
1022,Brandon Sanders,CEO,Miller Inc.,heather69@example.net,391.442.6520,"74020 Miles Mews
Powellport, ND 10213", Amsterdam ,UNITED ARAB EMIRATES,1989-06-27,2025-05-20,2025-06-23,Active ,219346.95
1023,Tammy Dudley,Accountant,Thomas Solutions,sheilagreene@example.org,+1-367-259-1644x91532,"08523 Michael Village
East Keith, ND 33361", Mumbai,Saudi Arabia ,2001-05-25,2025-11-28,2025-12-24,active,322207.74
1024,Breanna Jones,Marketing Manager,Dudley Technologies,dylanbarber@example.net,662-467-1320x253,"0776 Larry Dale Apt. 987
Ericksonfort, ME 07291", Paris , Egypt ,2003-03-23,2025-05-03,2025-11-30,Active ,1468260.98
1025,Paul Richards,Software Engineer,Haynes Ltd.,itucker@example.org,2757240033,"972 Yates Unions
West Joshua, NE 45898",AMSTERDAM, United Arab Emirates ,1969-10-20,2025-11-17,2025-12-21,active,1098306.73
1026,Kyle Adams,Sales Representative,Brown Systems,brittneywashington@example.com,001-839-585-2381x82893,"Unit 2786 Box 8070
DPO AA 24178", Singapore,Germany ,1987-07-06,2025-01-26,28 Mar 2025,active,444820.7
1027,Dana Harrison,Software Engineer,Hall Inc.,omejia@example.org,799.559.3116x99213,"050 Lucero Shoal Apt. 775
Lake Angelicaport, OK 37535", Copenhagen, Sweden,1987-11-25,2025-12-06,2025-12-11, Suspended ,336583.8
1028,Jeffrey Lopez,Project Manager,Lynch Technologies,wgonzalez@example.com,(686)662-1380x5951,"225 Rogers Flat Apt. 059
West Kellyshire, MT 27786",Mumbai , Singapore,1987-12-09,2023-02-27,2023-12-17,ACTIVE,356475.9
1029,Adrienne Jones,CEO,Gomez Group,johnsonrobert@example.com,513-963-6590x50417,"34267 Oneill Canyon
Port Erika, IL 83509",new york, Germany ,1996-01-29,17-03-2024,09/21/2024,Active,503562.23
1030,Nicholas Wilson,Marketing Specialist,Rodriguez Inc., ALEXANDEROLIVIA@EXAMPLE.NET ,+1-793-854-7521x127,"11493 Vicki Cove Apt. 886
East Brian, NE 96446", Stockholm, India ,1993-03-15,2025-05-05,06/09/2025,Active,160178.68
1031,Thomas Haney,Sales Representative,Harrington Solutions,emily00@example.org,+1-318-203-6485,"PSC 2182, Box 4140
APO AP 11936", Paris,France,1977-07-25,31-08-2025,2025-12-16,ACTIVE,273713.28
1032,David Matthews,Operations Manager,Taylor Technologies,teresa16@example.net,+1-978-273-2149,"43474 Jennifer Inlet
Davidton, MT 47847",Toronto ,BRAZIL,1958-11-16,2025-07-08,16-08-2025,inactive,101924.86
1033,Tricia Coleman,COO,Williams PLC,phillipsrandall@example.org,9416313555,"23956 Anderson Corner Suite 618
Espinozamouth, NM 56012",London , United Arab Emirates ,1978-12-15,2025-03-20,2025-09-10,INACTIVE,433417.26
1034,Lisa Byrd,COO,Kim Ltd.,michelle38@example.com,412.239.8189x397,"04519 Flores Streets Suite 817
West Daniel, OH 90362",BERLIN, South Africa,"Feb 15, 1957",2023-02-20,2024-11-14, Active,515574.53
1035,Carrie Rowe,Marketing Specialist,Nixon Systems,umaxwell@example.net,5313575859,"62054 Burke Trafficway Apt. 927
Lake Annaview, AK 54316", Cairo , Netherlands,1966-10-17,2023-04-19,2025-12-25, Inactive,233694.38
1036,Jason Chambers,COO,Edwards Inc.,amosley@example.org,,"535 Campbell Trace Apt. 789
Bryanthaven, VI 69396",sydney,United States ,1981-12-27,2023-09-04,2025-07-10,active,986373.86
1037,Danielle Gill,COO,Lang Consulting,,600-972-0409,"24617 Barnett Plain
West Codytown, UT 41215",São Paulo,Norway ,1982-09-02,2025-06-28,2025-07-20, Active,138963.15
1038,Eric Cordova,Marketing Manager,Ortiz Inc.,boydjonathan@example.com,(862)944-7049,"87703 Eric Mountain
Lake Justinport, IN 99423",Singapore ,United States,1957-01-19,2024-11-27,2025-07-09,Inactive,117587.45
1039,Jeremy Weber,Software Engineer,Sanchez Group,mary68@example.net,+1-974-490-3043x817,"7048 Daniel Springs
North Christopher, NE 38303",Cape Town, Australia,08/20/1967,2023-07-06,2023-11-01, Active ,383508.2
1040,Robert Bray,IT Specialist,,sandra65@example.org,612.575.9170x03437,"6740 Clark Dam
Christopherberg, IL 16684",Sydney, United Kingdom ,1959-03-16,2023-11-12,22/09/2024,active,682125.41
1041,John Lewis,Research Scientist,Rogers Inc.,walshdaniel@example.org,,"2673 Velasquez Points Suite 256
North Marissaville, TX 41483",Berlin, Norway ,1988-05-12,2023-04-30,03/01/2024,active,1065281.23
1042,Adrienne Obrien,Data Analyst,,joseph26@example.net,484-855-3758,"81499 Ponce Falls Apt. 235
Brittanystad, NY 07836",Amsterdam , Spain,1989-08-13,2025-02-08,2025-04-11,inactive,237703.89
1043,Rebecca Martinez,CTO,Rush Technologies, NANCY28@EXAMPLE.NET ,9505750781,"52477 Olson Heights Suite 964
North Kevin, LA 07430",Dublin, Germany ,1958-01-06,2025-11-07,2025-12-26,ACTIVE,697373.62
1044,Jeremy Davis,CEO,Smith Systems,peterpayne@example.org,001-275-353-7793x8546,"0725 Pacheco Knoll
New Ryan, CO 99547",New York,Singapore,1976-11-24,2025-04-13,2025-05-17,ACTIVE,319031.16
1045,Heather Ballard,Financial Analyst,Berry Inc.,donaldchen@example.com,307.892.6251x743,"50394 Emily Ranch
Stacieberg, NH 73483",CAPE TOWN,france,1983-09-18,2024-07-05,2024-10-17,Active,290442.5
1046,Nicholas Williams,Project Manager,Moore LLC,ronaldhartman@example.com,001-749-964-5495,"73174 Scott Coves
East Melissa, TX 37182",Copenhagen,South Africa ,1999-11-02,10/21/2025,2025-11-17,suspended,608384.25
1047,Scott Gill,Consultant,Martin Systems,phillipwade@example.org,361.376.4040x4655,"81105 Sharon Station Apt. 892
South Kimberlyport, TX 83919",LONDON,united states,18-03-1972,2025-05-17,2025-10-07,inactive,517428.18
1048,Ryan Lucas,Marketing Manager,Kelly Consulting,scottvelazquez@example.com,474.923.9354x3373,"692 Mallory Key
North Alexanderfurt, AL 64689", New York,United Kingdom,1977-03-27,2024-08-15,2025-07-16,suspended,108719.4
1049,John Hill,Product Manager,Martin Consulting,,001-565-337-1557,"Unit 5208 Box 9831
DPO AP 59899", Amsterdam, India ,1966-07-03,2024-05-28,2025-06-22, Inactive,$921334
1050,Rodney Harrington,HR Manager,Ortega Ltd.,brett93@example.org,773.212.9734x148,"PSC 2759, Box 0826
APO AP 94372", Toronto ,IRELAND,1956-07-13,2025-12-29,2025-12-30,Inactive,861184.42
1051,John Graham,Sales Manager,Lawson Systems,bhernandez@example.net,+1-871-221-8945x2395,"59987 Wilson Lake
Clarketown, ID 22435",São Paulo ,Egypt,1965-04-04,2024-07-26,2025-10-12, Suspended ,211526.62
1052,Jeremy Coffey,Accountant,Fuentes Holdings,bauermichelle@example.net,817-950-2413x0078,"5850 Andrews Court Suite 504
Thompsonbury, MO 54542",madrid,NORWAY,1986-02-07,2024-06-19,2025-09-26,active,432381.02
1053,David Garcia,Project Manager,Byrd Consulting,seanshaw@example.com,681-742-0438,"PSC 4621, Box 7643
APO AA 79769",New York, Brazil,1998-04-01,11/03/2024,2024-11-12,active,463156.89
1054,Justin Johnson,CEO,Garrison Ltd.,daniel67@example.com,7789869858,"06672 Roberts Course
Webershire, NV 71014",Dublin,South Africa,1985-07-28,2025-04-26,2025-09-16, Active ,"$393,356.51"
1055,Maria Fox,Software Engineer,Stewart LLC,ekennedy@example.org,993-216-4598x243,"0793 Cooper Unions
Brooksshire, HI 57138",COPENHAGEN, Ireland ,1999-09-22,2023-03-05,2025-09-02,Inactive ,222968.64
1056,Corey Coleman,Consultant,Orr Ltd.,katherinebass@example.org,+1-527-235-7125x67212,"8959 Michael Divide Suite 256
Smithshire, ND 95394",copenhagen, Netherlands,23/06/1997,2023-01-18,2023-10-01,ACTIVE,204815.25
1057,Guy King,Sales Manager,Hutchinson Inc.,sabrina83@example.com,+1-790-830-3413x6532,"977 Jill Unions Apt. 600
Nelsonfurt, CT 36938", Toronto ,BRAZIL,1994-03-13,2024-07-29,2025-07-31,Active,321937.32
1058,Jeffrey Brooks,Product Manager,Wright PLC,djohnson@example.com,001-991-874-4368x7163,"7740 Scott Landing
Pattersonhaven, FL 38573",london,ITALY,1992-11-18,2024-04-24,2025-09-12, Active,744829.28
1059,Jessica Wallace,Sales Manager,Ramsey Consulting,carlos27@example.net,(631)441-9887x263,"33998 David Port
North Stevenville, IL 18669", Dublin, Germany ,1988-01-21,04/03/2024,2024-03-12,inactive,"USD 479,510.04"
1060,Kellie Daniels,Sales Manager,Smith Technologies,stacy45@example.com,871.554.1766x045,"4576 Knapp Viaduct
Waltonfurt, MN 62607", Mumbai ,BRAZIL,19-11-1990,12/16/2023,2025-07-04,ACTIVE,252854.62
1061,Teresa Evans,Accountant,Cruz Ltd.,timothy60@example.net,(320)985-2964x552,"988 Moreno Ramp Suite 275
Joyberg, GA 01149",MUMBAI,SPAIN,1976-10-01,2023-05-14,2023-09-22,Inactive,562524.01
1062,Emily Haney,Data Scientist,Mcdaniel Group,heather69@example.org,+1-687-838-6400x672,"90321 Wright Fields Apt. 839
East Lori, MH 10853",Cape Town,brazil,1960-12-09,2024-01-28,, Active,
1063,Meghan Coffey,Data Analyst,Rodriguez Technologies,elizabeth65@example.com,385.758.7552x45296,"9745 Zimmerman Pike
West Charles, NV 75457",OSLO,SINGAPORE,1998-09-24,2023-01-05,2025-05-29,Inactive ,732439.48
1064,Nicholas Mccann,CEO,Gonzalez LLC,fmarquez@example.net,755.866.9633,"8256 Heather Rapid
Port Lynnchester, DC 35069", Copenhagen, Egypt,1997-10-20,2025-11-27,, Inactive ,96974.21
1065,Thomas Schmidt,IT Specialist,Villa PLC,cynthia62@example.net,968.942.6851,"901 David Viaduct Suite 190
Melissaberg, MP 01684", Cape Town ,United Arab Emirates,1964-10-30,2023-04-07,2024-01-17, Active,254305.44
1066,Tanya Vaughan,Marketing Specialist,Friedman Holdings,imoore@example.org,001-251-390-4562x44622,"3393 Johnson Drives Suite 326
West John, ND 12473",New York,SPAIN,2002-05-24,2023-06-17,2025-12-05, Suspended ,149676.42
1067,Angela Perry,Marketing Manager,Smith LLC,daylee@example.net,001-984-614-2024x84350,"328 Melissa Route
Johnsonview, KY 01013",OSLO, Sweden,1970-06-09,"May 26, 2024",2024-12-14,active,132418.54
1068,Michelle Jones,Data Scientist,French Inc.,johnsonchristine@example.com,718.723.5327x7376,"72757 Matthew Inlet Apt. 471
South Richard, CT 45011",Mumbai, Norway ,20/04/1999,2025-09-09,11/04/2025, Inactive,738649.47
1069,Andrew Burke,Data Analyst,Wright Technologies,laurenray@example.org,+1-542-570-2150x134,"79895 Patricia Valleys Suite 733
Port Davidton, IN 59473",Oslo, Egypt ,2000-08-27,2024-05-03,17-04-2025, Inactive ,236241.33
1070,Karen Lawson,Software Engineer,Barker Consulting,hernandezscott@example.net,395.857.1421,"USNS Bird
FPO AE 93063",DUBAI,INDIA,1974-10-24,17/06/2025,2025-12-30, Active,417714.19
1071,Tanner Caldwell,Business Analyst,Valdez Inc.,carly00@example.net,843-364-3644x432,"007 Frederick Mills
Robbinsbury, MD 21106",paris,united kingdom,03/04/1978,2025-02-11,2025-07-22, Suspended,317158.08
1072,Wesley Smith,Software Engineer,,udorsey@example.net,210.293.3853x0009,"258 Brewer Mountains
Dyerport, MO 48955",LONDON,south africa,1982-08-26,2025-06-03,2025-06-20, Active ,
1073,Brent Weber,IT Specialist,Martinez Solutions,angelaparker@example.com,+1-603-344-6332x4656,"351 Edwards Ford Suite 185
Port Jessicafort, MO 75065", Madrid,Brazil ,1988-09-06,2023-07-16,2025-04-09,inactive,345855.15
1074,Sarah Day,IT Specialist,Howard Technologies,robin65@example.com,8036375229,"09222 Davis Greens
Michaelshire, SC 48770",são paulo,Brazil ,1996-09-29,2025-02-25,2025-10-21,Active,133506.5
1075,Daniel Davis,Operations Manager,Gonzalez Inc.,jerrysanders@example.org,314-526-4302x970,"98210 Michael Throughway
West Patricia, TN 25429",Mumbai, Netherlands ,1985-04-29,2025-07-18,2025-11-28, Active,658280.74
1076,Patricia Burns,Project Manager,Martin LLC,antonio49@example.com,(284)907-6953,"476 Mcdaniel Burg
South Williamport, ME 52830", Cairo ,ITALY,27-09-1976,2024-02-01,2025-09-10,active,231971.64
1077,John Sparks,Financial Analyst,Myers Consulting,gwendolyn36@example.net,2947386825,"6297 Nicholas Port
East Lindsay, WI 19211", Paris , United Kingdom ,1971-09-01,2025-06-29,2025-08-16,ACTIVE,110237.53
1078,Jeffrey Hoover,Product Manager,Navarro Solutions,tonychen@example.com,001-668-692-7047x233,"6105 Sharon Hills Suite 180
Bergfurt, GA 66319", Stockholm , India,1995-07-02,2025-11-16,,inactive,242879.18
1079,Bethany Nelson,Sales Representative,Hughes Ltd.,nbender@example.org,749-840-3951x869,"440 Heather Freeway
New Johntown, DE 52279",Oslo,SWEDEN,"Jan 05, 1984",2025-08-19,07/11/2025, Active,937087.42
1080,Jill Pennington,Financial Analyst,Lee Consulting,efisher@example.org,+1-337-879-3980x1220,"00239 Michael Forge Apt. 336
Lake Carl, WI 01139", Cairo,south africa,1984-09-18,2023-10-24,22-12-2023,INACTIVE,594309.33
1081,Angela Singh,Sales Manager,Thompson PLC,toddwhite@example.org,+1-796-272-0129,"PSC 3177, Box 5690
APO AE 92140",toronto, Norway,27/11/1955,2024-02-15,02-12-2025,ACTIVE,256771.92
1082,Sarah Bright,Marketing Specialist,Garcia Technologies,beannicholas@example.com,924.348.3438,"4746 Daniel Road
Lake Hannahmouth, AL 17982",Oslo,Brazil,1979-04-11,2024-11-09,2025-09-02, Active ,256663.1
1083,Jason Miller,CEO,Patel LLC,rebeccaanthony@example.org,3934808349,"60059 Gregory Square
New Jesusstad, HI 93745",Madrid,UNITED STATES,1977-09-19,2025-07-19,30 Jul 2025, Active ,261674.19
1084,Tara Rivera,CEO,Martin Technologies,dianawilliams@example.org,431-516-7954,"0116 Wagner Creek Suite 786
New Adrian, MD 13064",Oslo,IRELAND,1971-12-12,2024-03-12,12-11-2024, Active,1402439.23
1085,Bryan Fuller,Business Analyst,Hunter Inc.,karen67@example.org,001-202-720-9941x75304,"841 Elizabeth Burgs
Morrismouth, AL 69656", Copenhagen ,United States ,03/05/1968,2025-01-13,2025-01-19,Active ,428203.92
1086,Nancy Harrison,Marketing Specialist,Flores Technologies,robert77@example.org,278.546.7970,"Unit 7644 Box 0583
DPO AA 43449",copenhagen,United Kingdom ,20/10/1990,2024-02-03,11 Nov 2025, Suspended,442868.94
1087,Jennifer Cortez,Accountant,Smith Group,corr@example.org,497.232.8290x183,"13406 Melissa Place
North Ninaton, MN 04363", Sydney, Norway ,1964-05-20,2023-12-23,08/04/2024,Inactive ,674143.6
1088,Mario White,Accountant,Williams PLC,caleb74@example.com,817-806-4857,"USS Martin
FPO AA 07842",Berlin ,united states,07/27/1977,2023-02-14,2024-02-10,Inactive,387376.52
1089,Jason French,HR Manager,Keller LLC,parkerkenneth@example.net,638-781-9011,"677 Barrera Prairie Suite 249
Rojasville, NJ 05614", Dubai ,SPAIN,1983-06-21,2024-11-24,12-03-2025,ACTIVE,273394.34
1090,Robert Harrison,Business Analyst,Tyler Ltd.,vhenderson@example.org,470.922.3804x5347,"3209 Fields Row
New Joseph, OK 73328",Berlin ,FRANCE,1978-11-13,2025-12-15,2025-12-29, Inactive,285659.3
1091,Jeremy Jennings,Research Scientist,Young PLC,dthompson@example.org,+1-893-835-7024x093,"4844 Erica Gateway Apt. 565
Lake John, CA 72993",COPENHAGEN,Norway,1991-07-18,2024-01-28,2025-07-27, Active ,311725.76
1092,Jill Gill,HR Manager,Butler Inc.,ysullivan@example.org,535.533.4062x0166,"42156 Jonathan Spurs
Gregorychester, IL 53080",PARIS, Norway ,1964-01-08,2024-01-23,2025-07-25, Active ,319318.54
1093,Lisa Garner,Marketing Specialist,Melton Group,nwhite@example.org,(670)444-4551x434,"5494 Frey Isle
Mayburgh, WV 11124",Riyadh,Netherlands,1986-08-01,2023-09-16,2025-02-18,Inactive ,545435.96
1094,Jason Santiago,CTO,Schmidt Consulting,hayden46@example.org,815.612.9116x47924,"47353 Brooks Rue Apt. 530
South Leslieville, KS 48812", Dublin , Egypt ,2003-09-22,13/05/2023,2023-11-01,Active,"USD 339,884.84"
1095,Jade Davis,Product Manager,Curtis Ltd.,melissacastillo@example.net,(530)357-8245,"46437 Case Inlet
Lake Brandon, GU 83822",Cairo , Saudi Arabia,1959-02-07,2024-10-21,2025-10-21,inactive,547352.37
1096,Stephen Rivera,Sales Manager,Adams Group,asmith@example.net,001-496-310-6963x7491,"065 Roger Vista Suite 715
North Danielburgh, MD 00792", Madrid,NETHERLANDS,1962-06-05,2025-04-01,2025-04-20,Active ,309743.06
1097,Kathryn Serrano,Research Scientist,Ritter PLC,perryaaron@example.com,001-202-872-8986x83212,"984 Nathan Vista Suite 966
Wagnerview, GA 04750",Mumbai,Australia ,2001-04-07,2024-09-18,2025-04-24,suspended,346294.43
1098,Joshua Bray,Business Analyst,Holland Systems,christopher42@example.com,(407)737-2386x1595,"5763 Park Rest Apt. 930
Leonardfort, OK 62003", Stockholm , United Arab Emirates,1987-12-21,23 Jun 2023,2023-11-08,active,80923.5
1099,Danielle Romero,Sales Representative,Burke Inc.,peterhamilton@example.com,510-259-3948x1504,"Unit 5602 Box 8586
DPO AP 83433", Oslo , Singapore ,2002-11-08,2025-08-10,2025-12-20,ACTIVE,622456.72
1100,Beth Martinez,Accountant,Coleman Holdings,bondrobert@example.com,476-807-5121x0184,"4418 Nancy Curve
Michaelport, AR 66261",dublin,united states,1972-09-23,2025-10-15,2025-11-25,ACTIVE,417709.68
